date,portfolio_value,holding,benchmark_close,money_close,close_515080,MA120_515080,deviation_515080,close_510880,MA120_510880,deviation_510880,close_515180,MA120_515180,deviation_515180,close_513530,MA120_513530,deviation_513530,close_563020,MA120_563020,deviation_563020,close_510720,MA120_510720,deviation_510720,close_159209,MA120_159209,deviation_159209
2026-03-16,1000.0,银华日利货币ETF,4.6813,100.2648,1.6654,1.5901325,0.04733410580564823,3.3331,3.2062341666666665,0.039568486498049005,1.4741,1.4078341666666667,0.047069345880581315,1.6887,1.6773408333333333,0.006772127906820913,1.2164,1.2070091666666667,0.007780250219032947,1.0389,0.9870241666666667,0.05255781477826016,1.2695,1.1969575,0.06060574414713993
2026-03-17,1000.025931333828,银华日利货币ETF,4.6475,100.2674,1.653,1.5907341666666668,0.039142827656621915,3.3105,3.2074458333333333,0.0321296670377651,1.4632,1.4081408333333334,0.03910061079354632,1.6894,1.6771575,0.0072995529638688605,1.2192,1.2070008333333333,0.010107007658790801,1.0306,0.9875708333333333,0.04357071433694637,1.2638,1.1979308333333334,0.054985784515939606
2026-03-18,1000.0548547446363,银华日利货币ETF,4.6679,100.2703,1.6282,1.5910725,0.02333488888784152,3.2958,3.208450833333333,0.027224717224642037,1.4545,1.4083241666666668,0.03278778737613064,1.6917,1.6769516666666668,0.008794727735146335,1.2148,1.2069208333333334,0.006528321037350571,1.0247,0.9880383333333334,0.03710551041373211,1.2615,1.1987508333333332,0.052345462394534525
2026-03-19,1000.0817834374576,银华日利货币ETF,4.5928,100.273,1.6186,1.5913975,0.01709346659147082,3.3053,3.2096925,0.02978712135196737,1.4459,1.4084966666666667,0.026555500072180882,1.6852,1.6766791666666667,0.0050819700648354615,1.21,1.2068750000000001,0.002589331952356222,1.0259,0.9885433333333332,0.037789609627634,1.2346,1.199335,0.02940379460284226
2026-03-20,1000.1635668749152,银华日利货币ETF,4.5769,100.2812,1.6112,1.5917025,0.012249462446656922,3.3,3.2110008333333337,0.027716955331424264,1.4393,1.4086516666666669,0.021757212275095084,1.6853,1.6765341666666667,0.0052285444028628,1.2061,1.206875,-0.0006421543241843519,1.0248,0.9890808333333333,0.03611349594783708,1.2264,1.1999191666666666,0.022068847693212712
2026-03-23,1000.1954823627036,易方达中证红利低波动ETF(场内),4.427,100.2844,1.5705,1.5916674999999998,-0.013298945916782157,3.2401,3.2118741666666666,0.008787963621447403,1.4028,1.4085016666666665,-0.004048036861866056,1.6358,1.6760491666666666,-0.02401431143378352,1.1645,1.206565,-0.03486343462639807,1.0102,0.9895041666666666,0.02091535743912143,1.1775,1.2001091666666668,-0.018839258373023138
2026-03-24,1020.3797621699371,易方达中证红利低波动ETF(场内),4.4837,100.2869,1.5946,1.591925,0.001680355544388057,3.2708,3.2129125000000003,0.01801714176778857,1.4244,1.4085008333333335,0.011288006574365905,1.6591,1.6757250000000001,-0.009921078935983041,1.188,1.2064158333333335,-0.015264913493758137,1.0193,0.9899549999999999,0.029642761539666163,1.1921,1.2003008333333334,-0.006832314954376084
2026-03-25,1025.5331953122095,易方达中证红利低波动ETF(场内),4.549,100.284,1.598,1.5924416666666668,0.003490447059808499,3.249,3.214236666666667,0.010815424294622566,1.427,1.4087316666666667,0.01296792978080763,1.659,1.6756099999999998,-0.009912807872953566,1.194,1.206515,-0.010372850731238392,1.013,0.9905108333333333,0.022704614538121115,1.202,1.2007441666666667,0.0010458791874206064
