日期,单位净值,累计净值,涨跌幅
2025-03-06,2.9985,2.9039,-0.21
2025-03-07,2.9963,2.9024,-0.07
2025-03-10,3.0028,2.9067,0.22
2025-03-11,3.0264,2.9221,0.79
2025-03-12,3.0181,2.9167,-0.27
2025-03-13,3.0487,2.9368,1.01
2025-03-14,3.0696,2.9505,0.69
2025-03-17,3.0746,2.9537,0.16
2025-03-18,3.0636,2.9465,-0.36
2025-03-19,3.0681,2.9495,0.15
2025-03-20,3.0633,2.9463,-0.16
2025-03-21,3.0532,2.9397,-0.33
2025-03-24,3.0762,2.9548,0.75
2025-03-25,3.1017,2.9715,0.83
2025-03-26,3.0982,2.9692,-0.11
2025-03-27,3.0986,2.9695,0.01
2025-03-28,3.0785,2.9563,-0.65
2025-03-31,3.0726,2.9524,-0.19
2025-04-01,3.0973,2.9686,0.8
2025-04-02,3.1128,2.9788,0.5
2025-04-03,3.1182,2.9823,0.17
2025-04-07,2.923,2.8544,-6.26
2025-04-08,3.0065,2.9091,2.86
2025-04-09,3.0133,2.9136,0.23
2025-04-10,3.0391,2.9305,0.86
2025-04-11,3.019,2.9173,-0.66
2025-04-14,3.0529,2.9395,1.12
2025-04-15,3.0666,2.9485,0.45
2025-04-16,3.0867,2.9617,0.66
2025-04-17,3.0776,2.9557,-0.29
2025-04-18,3.0762,2.9548,-0.05
2025-04-21,3.0668,2.9486,-0.31
2025-04-22,3.0769,2.9552,0.33
2025-04-23,3.0583,2.9431,-0.6
2025-04-24,3.0761,2.9547,0.58
2025-04-25,3.0716,2.9518,-0.15
2025-04-28,3.0731,2.9527,0.05
2025-04-29,3.0612,2.945,-0.39
2025-04-30,3.0344,2.9274,-0.88
2025-05-06,3.0311,2.9252,-0.11
2025-05-07,3.0521,2.939,0.69
2025-05-08,3.052,2.9389,0
2025-05-09,3.0732,2.9528,0.69
2025-05-12,3.084,2.9599,0.35
2025-05-13,3.108,2.9756,0.78
2025-05-14,3.1349,2.9932,0.87
2025-05-15,3.1248,2.9866,-0.32
2025-05-16,3.1047,2.9735,-0.64
2025-05-19,3.1152,2.9803,0.34
2025-05-20,3.1199,2.9834,0.15
2025-05-21,3.1507,3.0036,0.99
2025-05-22,3.1543,3.006,0.11
2025-05-23,3.1227,2.9852,-1
2025-05-26,3.1058,2.9742,-0.54
2025-05-27,3.0941,2.9665,-0.38
2025-05-28,3.1027,2.9721,0.28
2025-05-29,3.1054,2.9739,0.09
2025-05-30,3.115,2.9802,0.31
2025-06-03,3.1342,2.9928,0.62
2025-06-04,3.1428,2.9984,0.27
2025-06-05,3.1213,2.9843,-0.68
2025-06-06,3.1233,2.9856,0.06
2025-06-09,3.1289,2.9893,0.18
2025-06-10,3.1315,2.991,0.08
2025-06-11,3.1399,2.9965,0.27
2025-06-12,3.1383,2.9955,-0.05
2025-06-13,3.1238,2.986,-0.46
2025-06-16,3.1322,2.9915,0.27
2025-06-17,3.1359,2.9939,0.12
2025-06-18,3.1404,2.9968,0.14
2025-06-19,3.1268,2.9879,-0.43
2025-06-20,3.1404,2.9968,0.43
2025-06-23,3.1532,3.0052,0.41
2025-06-24,3.1574,3.008,0.13
2025-06-25,3.1763,3.0204,0.6
2025-06-26,3.181,3.0235,0.15
2025-06-27,3.1508,3.0037,-0.95
2025-06-30,3.1498,3.003,-0.03
2025-07-01,3.1756,3.0199,0.82
2025-07-02,3.2004,3.0362,0.78
2025-07-03,3.1994,3.0355,-0.03
2025-07-04,3.223,3.051,0.74
2025-07-07,3.2356,3.0592,0.39
2025-07-08,3.2294,3.0552,-0.19
2025-07-09,3.243,3.0641,0.42
2025-07-10,3.2672,3.0799,0.75
2025-07-11,3.2451,3.0655,-0.68
2025-07-14,3.2683,3.0807,0.71
2025-07-15,3.2322,3.057,-1.1
2025-07-16,3.2181,3.0478,-0.44
2025-07-17,3.2083,3.0413,-0.3
2025-07-18,3.2235,3.0513,0.47
2025-07-21,3.2472,3.0668,0.74
2025-07-22,3.2993,3.101,1.6
2025-07-23,3.2985,3.1004,-0.02
2025-07-24,3.3082,3.1068,0.29
2025-07-25,3.2926,3.0966,-0.47
2025-07-28,3.2508,3.0692,-1.27
2025-07-29,3.2453,3.0656,-0.17
2025-07-30,3.2597,3.075,0.44
2025-07-31,3.207,3.0405,-1.62
2025-08-01,3.2045,3.0389,-0.08
2025-08-04,3.221,3.0497,0.51
2025-08-05,3.2562,3.0727,1.09
2025-08-06,3.2674,3.0801,0.34
2025-08-07,3.2771,3.0864,0.3
2025-08-08,3.2777,3.0868,0.02
2025-08-11,3.2576,3.0736,-0.61
2025-08-12,3.2775,3.0867,0.61
2025-08-13,3.2523,3.0702,-0.77
2025-08-14,3.2275,3.0539,-0.76
2025-08-15,3.222,3.0503,-0.17
2025-08-18,3.2178,3.0476,-0.13
2025-08-19,3.2157,3.0462,-0.07
2025-08-20,3.2391,3.0615,0.73
2025-08-21,3.2553,3.0721,0.5
2025-08-22,3.2504,3.0689,-0.15
2025-08-25,3.2725,3.0834,0.68
2025-08-26,3.2628,3.0771,-0.3
2025-08-27,3.2018,3.0371,-1.87
2025-08-28,3.2063,3.04,0.14
2025-08-29,3.1842,3.0255,-0.69
2025-09-01,3.1688,3.0155,-0.48
2025-09-02,3.1852,3.0262,0.52
2025-09-03,3.1536,3.0055,-0.99
2025-09-04,3.1706,3.0166,0.54
2025-09-05,3.1618,3.0109,-0.28
2025-09-08,3.1663,3.0138,0.14
2025-09-09,3.1705,3.0166,0.13
2025-09-10,3.1651,3.013,-0.17
2025-09-11,3.1752,3.0197,0.32
2025-09-12,3.1563,3.0073,-0.6
2025-09-15,3.143,2.9986,-0.42
2025-09-16,3.1353,2.9935,-0.24
2025-09-17,3.1462,3.0006,0.35
2025-09-18,3.0901,2.9639,-1.78
2025-09-19,3.1111,2.9776,0.68
2025-09-22,3.0852,2.9607,-0.83
2025-09-23,3.1074,2.9752,0.72
2025-09-24,3.1115,2.9779,0.13
2025-09-25,3.0915,2.9648,-0.64
2025-09-26,3.0962,2.9679,0.15
2025-09-29,3.0903,2.964,-0.19
2025-09-30,3.082,2.9586,-0.27
2025-10-09,3.1016,2.9714,0.64
2025-10-10,3.1367,2.9944,1.13
2025-10-13,3.1374,2.9949,0.02
2025-10-14,3.2041,3.0386,2.13
2025-10-15,3.2073,3.0407,0.1
2025-10-16,3.2424,3.0637,1.09
2025-10-17,3.2312,3.0563,-0.35
2025-10-20,3.2558,3.0725,0.76
2025-10-21,3.2487,3.0678,-0.22
2025-10-22,3.2533,3.0708,0.14
2025-10-23,3.2795,3.088,0.81
2025-10-24,3.2602,3.0754,-0.59
2025-10-27,3.2724,3.0833,0.37
2025-10-28,3.2669,3.0797,-0.17
2025-10-29,3.2507,3.0691,-0.5
2025-10-30,3.2461,3.0661,-0.14
2025-10-31,3.2388,3.0613,-0.22
2025-11-03,3.2846,3.0913,1.41
2025-11-04,3.3118,3.1092,0.83
2025-11-05,3.3212,3.1153,0.28
2025-11-06,3.3278,3.1196,0.2
2025-11-07,3.3298,3.121,0.06
2025-11-10,3.3566,3.1385,0.8
2025-11-11,3.3476,3.1326,-0.27
2025-11-12,3.3564,3.1384,0.26
2025-11-13,3.3632,3.1428,0.2
2025-11-14,3.3439,3.1302,-0.57
2025-11-17,3.3313,3.1219,-0.38
2025-11-18,3.2842,3.0911,-1.41
2025-11-19,3.2993,3.101,0.46
2025-11-20,3.2978,3.1,-0.05
2025-11-21,3.2499,3.0686,-1.45
2025-11-24,3.2239,3.0516,-0.8
2025-11-25,3.2399,3.062,0.5
2025-11-26,3.223,3.051,-0.52
2025-11-27,3.2286,3.0546,0.17
2025-11-28,3.2293,3.0551,0.02
2025-12-01,3.2449,3.0653,0.48
2025-12-02,3.2489,3.0679,0.12
2025-12-03,3.2404,3.0624,-0.26
2025-12-04,3.2288,3.0548,-0.36
2025-12-05,3.2239,3.0516,-0.15
2025-12-08,3.206,3.0398,-0.56
2025-12-09,3.1817,3.0239,-0.76
2025-12-10,3.1704,3.0165,-0.36
2025-12-11,3.1522,3.0046,-0.57
2025-12-12,3.1424,2.9982,-0.31
2025-12-15,3.1627,3.0115,0.65
2025-12-16,3.1359,2.9939,-0.85
2025-12-17,3.1402,2.9967,0.14
2025-12-18,3.1771,3.0209,1.18
2025-12-19,3.1715,3.0172,-0.18
2025-12-22,3.1572,3.0079,-0.45
2025-12-23,3.1614,3.0106,0.13
2025-12-24,3.1639,3.0122,0.08
2025-12-25,3.1729,3.0181,0.28
2025-12-26,3.1849,3.026,0.38
2025-12-29,3.1895,3.029,0.14
2025-12-30,3.1871,3.0274,-0.08
2025-12-31,3.1813,3.0236,-0.18
2026-01-05,3.1798,3.0227,-0.05
2026-01-06,3.2166,3.0468,1.16
2026-01-07,3.2311,3.0563,0.45
2026-01-08,3.2245,3.052,-0.2
2026-01-09,3.2354,3.0591,0.34
2026-01-12,3.234,3.0582,-0.04
2026-01-13,3.2284,3.0545,-0.17
2026-01-14,3.1995,3.0356,-0.9
2026-01-15,3.189,3.0287,-0.33
2026-01-16,3.1627,3.0115,-0.82
2026-01-19,3.179,3.0221,0.52
2026-01-20,3.2146,3.0455,1.12
2026-01-21,3.0548,3.0345,-0.52
2026-01-22,3.0751,3.0478,0.66
2026-01-23,3.0648,3.041,-0.33
2026-01-26,3.1027,3.0658,1.24
2026-01-27,3.0753,3.0479,-0.88
2026-01-28,3.1322,3.0852,1.85
2026-01-29,3.1682,3.1088,1.15
2026-01-30,3.1418,3.0915,-0.83
2026-02-02,3.0438,3.0273,-3.12
2026-02-03,3.0508,3.0318,0.23
2026-02-04,3.1451,3.0936,3.09
2026-02-05,3.1336,3.0861,-0.37
2026-02-06,3.1248,3.0803,-0.28
2026-02-09,3.1433,3.0925,0.59
2026-02-10,3.1568,3.1013,0.43
2026-02-11,3.1865,3.1208,0.94
2026-02-12,3.1805,3.1168,-0.19
2026-02-13,3.1341,3.0864,-1.46
2026-02-24,3.1915,3.124,1.83
2026-02-25,3.1995,3.1293,0.25
2026-02-26,3.1968,3.1275,-0.08
2026-02-27,3.234,3.1519,1.16
2026-03-02,3.3045,3.1981,2.18
2026-03-03,3.3643,3.2373,1.81
2026-03-04,3.3051,3.1985,-1.76
2026-03-05,3.2929,3.1905,-0.37
2026-03-06,3.2842,3.1848,-0.26
2026-03-09,3.3111,3.2024,0.82
2026-03-10,3.2649,3.1721,-1.4
2026-03-11,3.3145,3.2046,1.52
2026-03-12,3.383,3.2495,2.07
2026-03-13,3.3651,3.2378,-0.53
2026-03-16,3.3331,3.2168,-0.95
2026-03-17,3.3105,3.202,-0.68
2026-03-18,3.2958,3.1924,-0.44
2026-03-19,3.3053,3.1986,0.29
2026-03-20,3.3,3.1951,-0.16
2026-03-23,3.2401,3.1559,-1.82
2026-03-24,3.2708,3.176,0.95
